eventId,eventName,eventStartDate,eventEndDate,drawName,resultDate,round,roundCode,matchId,winner1_id,winner1_name,winner1_utr,winner1_nationality,winner2_id,winner2_name,winner2_utr,winner2_nationality,loser1_id,loser1_name,loser1_utr,loser1_nationality,loser2_id,loser2_name,loser2_utr,loser2_nationality,opponent_utr,is_doubles,winnerSets,loserSets,tiebreakSets,sourceType,outcome,score_details,isWinner,win_margin,is_notable
674319,Echometer Super Champ Level 4 (SCMZ 16_18),2019-03-09 00:00:00,2019-03-11 00:00:00,Boys' 16 Singles - B - White,2019-03-11 00:00:00,,,14974668,4030701,Anmay Devaraj,11.24,USA,,,,,144187,Jaydon van Vreden,10.45,USA,,,,,10.45,True,"[6, 6, 0, 0, 0, 0]","[3, 1, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}}",True,8,False
674319,Echometer Super Champ Level 4 (SCMZ 16_18),2019-03-09 00:00:00,2019-03-11 00:00:00,Boys' 16 Singles - B - White,2019-03-11 00:00:00,Round of 16,16,14974672,4030701,Anmay Devaraj,11.24,USA,,,,,4031612,Patricio Garcia Muriel,10.19,MEX,,,,,10.19,True,"[6, 6, 0, 0, 0, 0]","[2, 4, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 4, 'tiebreak': None, 'winnerTiebreak': None}}",True,6,False
655247,Polo Tennis Club Junior Open (Jr),2019-02-15 00:00:00,2019-02-17 00:00:00,Boys' 18 Singles - Q,2019-02-17 00:00:00,Final,F,14760054,4030701,Anmay Devaraj,11.24,USA,,,,,104403,Ravi Sukkawala,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}}",True,11,True
655247,Polo Tennis Club Junior Open (Jr),2019-02-15 00:00:00,2019-02-17 00:00:00,Boys' 18 Singles - Q,2019-02-17 00:00:00,Semifinals,SF,14760056,4030701,Anmay Devaraj,11.24,USA,,,,,110374,Deven Bapat,,USA,,,,,,True,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, None]",sanctioned,W,{},True,0,False
655247,Polo Tennis Club Junior Open (Jr),2019-02-15 00:00:00,2019-02-17 00:00:00,Boys' 18 Singles - Q,2019-02-17 00:00:00,,,14760057,4030701,Anmay Devaraj,11.24,USA,,,,,977756,Tomas Barrera Petter,,USA,,,,,,True,"[7, 7, 0, 0, 0, 0]","[5, 5, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 7, 'loser': 5, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 7, 'loser': 5, 'tiebreak': None, 'winnerTiebreak': None}}",True,4,False
634534,San Antonio Super Champ Level 3 (SCMZ 16_18),2019-01-19 00:00:00,2019-01-22 00:00:00,Boys' 16 Singles A,2019-01-22 00:00:00,Round of 64,64,14490979,4030701,Anmay Devaraj,11.24,USA,,,,,3052850,Mario Angelo Dominguez,,USA,,,,,,True,"[2, 6, 6, 0, 0, 0]","[6, 3, 1, 0, 0, 0]","[None, None, None, 0, 0, None]",sanctioned,W,"{'1': {'winner': 2, 'loser': 6, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}, '3': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}}",True,4,False
634534,San Antonio Super Champ Level 3 (SCMZ 16_18),2019-01-19 00:00:00,2019-01-22 00:00:00,Boys' 16 Singles A,2019-01-22 00:00:00,R3 Qualifier,3Q,14490998,4030701,Anmay Devaraj,11.24,USA,,,,,197742,Jacob Riezebeek,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}}",True,11,True
634534,San Antonio Super Champ Level 3 (SCMZ 16_18),2019-01-19 00:00:00,2019-01-22 00:00:00,Boys' 16 Singles A,2019-01-22 00:00:00,Round 2,R2,14491006,4030701,Anmay Devaraj,11.24,USA,,,,,3897744,Purushotham Koduri,9.78,USA,,,,,9.78,True,"[6, 6, 0, 0, 0, 0]","[2, 3, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}}",True,7,False
608493,BCS Super Champ Major Zone (SCMZ 12-18),2018-12-01 00:00:00,2018-12-02 00:00:00,Boys' 16 Singles - B - McEnroe,2018-12-02 00:00:00,Final,F,14013512,4030701,Anmay Devaraj,11.24,USA,,,,,166265,Corbin Barrus,,USA,,,,,,True,"[5, 6, 6, 0, 0, 0]","[7, 2, 2, 0, 0, 0]","[None, None, None, 0, 0, None]",sanctioned,W,"{'1': {'winner': 5, 'loser': 7, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}, '3': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}}",True,6,False
608493,BCS Super Champ Major Zone (SCMZ 12-18),2018-12-01 00:00:00,2018-12-02 00:00:00,Boys' 16 Singles - B - McEnroe,2018-12-02 00:00:00,Semifinals,SF,14013514,4030701,Anmay Devaraj,11.24,USA,,,,,173511,Lachlan Laner,,AUS,,,,,,True,"[6, 6, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}}",True,10,True
608493,BCS Super Champ Major Zone (SCMZ 12-18),2018-12-01 00:00:00,2018-12-02 00:00:00,Boys' 16 Singles - B - McEnroe,2018-12-02 00:00:00,,,14013518,4030701,Anmay Devaraj,11.24,USA,,,,,197711,Jacob Straube,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[2, 1, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}}",True,9,False
600542,Polo Tennis Club Junior Open (Jr),2018-11-16 00:00:00,2018-11-18 00:00:00,Boys' 16 Singles Qualified,2018-11-18 00:00:00,Semifinals,SF,13808587,4030701,Anmay Devaraj,11.24,USA,,,,,4832239,Finnegan Tankersley,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[3, 4, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 4, 'tiebreak': None, 'winnerTiebreak': None}}",True,5,False
600542,Polo Tennis Club Junior Open (Jr),2018-11-16 00:00:00,2018-11-18 00:00:00,Boys' 16 Singles Qualified,2018-11-18 00:00:00,,,13808589,4030701,Anmay Devaraj,11.24,USA,,,,,3810114,Max Schechter,8.26,USA,,,,,8.26,True,"[6, 6, 0, 0, 0, 0]","[1, 2, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}}",True,9,False
600542,Polo Tennis Club Junior Open (Jr),2018-11-16 00:00:00,2018-11-18 00:00:00,Boys' 16 Singles Qualified,2018-11-18 00:00:00,Round of 16,16,13808593,4030701,Anmay Devaraj,11.24,USA,,,,,318606,Nicolas Alvarez,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}}",True,10,True
596310,Abilene ATA Nov Super Champ Level 4 (SCMZ 16_18),2018-11-10 00:00:00,2018-11-12 00:00:00,Boys' 16 Doubles - B - Blue,2018-11-12 00:00:00,,,13684943,4030701,Anmay Devaraj,11.24,USA,1945206,Caleb Folse,10.79,USA,104396,Anirudh Margam,,USA,151125,Sachchit Sivaram,,IND,,True,"[8, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0]","[None, 0, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 8, 'loser': 5, 'tiebreak': None, 'winnerTiebreak': None}}",True,3,False
596310,Abilene ATA Nov Super Champ Level 4 (SCMZ 16_18),2018-11-10 00:00:00,2018-11-12 00:00:00,Boys' 16 Doubles - B - Blue,2018-11-12 00:00:00,Round of 16,16,13684946,4030701,Anmay Devaraj,11.24,USA,1945206,Caleb Folse,10.79,USA,223031,Andrew Azatian,,USA,4654435,Eli Gan-Dy,9.57,USA,,True,"[8, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]","[None, 0, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 8, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}}",True,6,False
596310,Abilene ATA Nov Super Champ Level 4 (SCMZ 16_18),2018-11-10 00:00:00,2018-11-12 00:00:00,Boys' 16 Singles - B - Blue,2018-11-12 00:00:00,,,13685319,4030701,Anmay Devaraj,11.24,USA,,,,,977756,Tomas Barrera Petter,,USA,,,,,,True,"[7, 6, 0, 0, 0, 0]","[6, 2, 0, 0, 0, 0]","[7, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 7, 'loser': 6, 'tiebreak': 4, 'winnerTiebreak': 7}, '2': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}}",True,5,False
596310,Abilene ATA Nov Super Champ Level 4 (SCMZ 16_18),2018-11-10 00:00:00,2018-11-12 00:00:00,Boys' 16 Singles - B - Blue,2018-11-12 00:00:00,Round of 16,16,13685326,4030701,Anmay Devaraj,11.24,USA,,,,,3897744,Purushotham Koduri,9.78,USA,,,,,9.78,True,"[6, 6, 0, 0, 0, 0]","[2, 2, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}}",True,8,False
596310,Abilene ATA Nov Super Champ Level 4 (SCMZ 16_18),2018-11-10 00:00:00,2018-11-12 00:00:00,Boys' 16 Singles - B - Blue,2018-11-12 00:00:00,Round of 32,32,13685336,4030701,Anmay Devaraj,11.24,USA,,,,,223031,Andrew Azatian,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[0, 3, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}}",True,9,False
596310,Abilene ATA Nov Super Champ Level 4 (SCMZ 16_18),2018-11-10 00:00:00,2018-11-12 00:00:00,Boys' 16 Singles - B - Blue,2018-11-12 00:00:00,Playoff,PL,13685341,1945206,Caleb Folse,10.79,USA,,,,,4030701,Anmay Devaraj,11.24,USA,,,,,10.79,True,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, None]",sanctioned,L,{},False,0,False
584600,Berry Creek  Halloween Jr Open (Jr),2018-10-27 00:00:00,2018-10-28 00:00:00,Boys' 16 Singles - Q,2018-10-28 00:00:00,Final,F,13568653,4030701,Anmay Devaraj,11.24,USA,,,,,977756,Tomas Barrera Petter,,USA,,,,,,True,"[6, 4, 1, 0, 0, 0]","[4, 6, 0, 0, 0, 0]","[None, None, 10, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 4, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 4, 'loser': 6, 'tiebreak': None, 'winnerTiebreak': None}, '3': {'winner': 1, 'loser': 0, 'tiebreak': 1, 'winnerTiebreak': 10}}",True,1,False
584600,Berry Creek  Halloween Jr Open (Jr),2018-10-27 00:00:00,2018-10-28 00:00:00,Boys' 16 Singles - Q,2018-10-28 00:00:00,Round of 16,16,13568654,4030701,Anmay Devaraj,11.24,USA,,,,,4008813,Aashish Dhanani,11.1,USA,,,,,11.1,True,"[6, 6, 0, 0, 0, 0]","[1, 3, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}}",True,8,False
584600,Berry Creek  Halloween Jr Open (Jr),2018-10-27 00:00:00,2018-10-28 00:00:00,Boys' 16 Singles - Q,2018-10-28 00:00:00,,,13568655,4030701,Anmay Devaraj,11.24,USA,,,,,1190997,Zachary Fowler,9.5,USA,,,,,9.5,True,"[6, 6, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}}",True,11,True
584600,Berry Creek  Halloween Jr Open (Jr),2018-10-27 00:00:00,2018-10-28 00:00:00,Boys' 16 Singles - Q,2018-10-28 00:00:00,Semifinals,SF,13568656,4030701,Anmay Devaraj,11.24,USA,,,,,875998,Rohith Gajjala,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[0, 3, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}}",True,9,False
576378,BOWIE High School vs Lake Travis High School - Mixed,2018-10-22 00:00:00,2018-10-22 00:00:00,Boy's Singles,2018-10-22 00:00:00,,,13464456,4030701,Anmay Devaraj,11.24,USA,,,,,223879,Stephen Do,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[0, 3, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}}",True,9,False
563189,Katy Super Champ Excellence (SCMZ 12_16),2018-10-13 00:00:00,2018-10-14 00:00:00,Boys' 16 Singles - C - Red,2018-10-14 00:00:00,Round of 16,16,13349646,4030701,Anmay Devaraj,11.24,USA,,,,,4357751,Benjamin Kiblinger,10.71,USA,,,,,10.71,True,"[6, 6, 0, 0, 0, 0]","[4, 1, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 4, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}}",True,7,False
563189,Katy Super Champ Excellence (SCMZ 12_16),2018-10-13 00:00:00,2018-10-14 00:00:00,Boys' 16 Singles - C - Red,2018-10-14 00:00:00,,,13349657,4030701,Anmay Devaraj,11.24,USA,,,,,197880,Richard Zhu,,USA,,,,,,True,"[7, 6, 0, 0, 0, 0]","[6, 3, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 7, 'loser': 6, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}}",True,4,False
558935,Corpus Christi ITF,2018-10-01 00:00:00,2018-10-07 00:00:00,Qualifying Draw,2018-10-07 00:00:00,R2 Qualifier,2Q,13309957,134942,Bryce Walker,10.86,USA,,,,,4030701,Anmay Devaraj,11.24,USA,,,,,10.86,True,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, None]",sanctioned,L,{},False,0,False
542386,Lake Travis High School vs Westlake High School - Mixed,2018-09-18 00:00:00,2018-09-18 00:00:00,Boy's Singles,2018-09-18 00:00:00,,,13119879,4030701,Anmay Devaraj,11.24,USA,,,,,2627124,James Cockrell,,USA,,,,,,True,"[6, 7, 0, 0, 0, 0]","[3, 5, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 7, 'loser': 5, 'tiebreak': None, 'winnerTiebreak': None}}",True,5,False
534334,ATA College Prep Fall Open and TennisRecruiting.net National Showcase (Jr),2018-09-14 00:00:00,2018-09-16 00:00:00,Boys' 16 Singles - Q,2018-09-16 00:00:00,Final,F,13070295,4030701,Anmay Devaraj,11.24,USA,,,,,197742,Jacob Riezebeek,,USA,,,,,,True,"[4, 4, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 4, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 4, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}}",True,8,False
534334,ATA College Prep Fall Open and TennisRecruiting.net National Showcase (Jr),2018-09-14 00:00:00,2018-09-16 00:00:00,Boys' 16 Singles - Q,2018-09-16 00:00:00,Semifinals,SF,13070296,4030701,Anmay Devaraj,11.24,USA,,,,,220713,Lawrence Li,,USA,,,,,,True,"[4, 4, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 4, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 4, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}}",True,7,False
534334,ATA College Prep Fall Open and TennisRecruiting.net National Showcase (Jr),2018-09-14 00:00:00,2018-09-16 00:00:00,Boys' 16 Singles - Q,2018-09-16 00:00:00,,,13070299,4030701,Anmay Devaraj,11.24,USA,,,,,4008813,Aashish Dhanani,11.1,USA,,,,,11.1,True,"[4, 4, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 4, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 4, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}}",True,8,False
534334,ATA College Prep Fall Open and TennisRecruiting.net National Showcase (Jr),2018-09-14 00:00:00,2018-09-16 00:00:00,Boys' 16 Singles - Q,2018-09-16 00:00:00,Round of 16,16,13070305,4030701,Anmay Devaraj,11.24,USA,,,,,2612086,Blake Tollen,,USA,,,,,,True,"[4, 4, 0, 0, 0, 0]","[0, 2, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 4, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 4, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}}",True,6,False
532993,Austin Tennis Academy Super Champ Level 4 (SCMZ 12_14),2018-09-01 00:00:00,2018-09-04 00:00:00,Boys' 14 Singles - B - White,2018-09-04 00:00:00,Final,F,13040049,4030701,Anmay Devaraj,11.24,USA,,,,,2559977,John Butler,9.06,USA,,,,,9.06,True,"[6, 6, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}}",True,11,True
532993,Austin Tennis Academy Super Champ Level 4 (SCMZ 12_14),2018-09-01 00:00:00,2018-09-04 00:00:00,Boys' 14 Singles - B - White,2018-09-04 00:00:00,Semifinals,SF,13040051,4030701,Anmay Devaraj,11.24,USA,,,,,3095157,Tejas Ram,9.45,USA,,,,,9.45,True,"[6, 6, 0, 0, 0, 0]","[2, 4, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 4, 'tiebreak': None, 'winnerTiebreak': None}}",True,6,False
532993,Austin Tennis Academy Super Champ Level 4 (SCMZ 12_14),2018-09-01 00:00:00,2018-09-04 00:00:00,Boys' 14 Singles - B - White,2018-09-04 00:00:00,,,13040055,4030701,Anmay Devaraj,11.24,USA,,,,,244181,Lexian Andrushko,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}}",True,11,True
532993,Austin Tennis Academy Super Champ Level 4 (SCMZ 12_14),2018-09-01 00:00:00,2018-09-04 00:00:00,Boys' 14 Singles - B - White,2018-09-04 00:00:00,Round of 16,16,13040062,4030701,Anmay Devaraj,11.24,USA,,,,,1714169,Aravind Sridhar,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}}",True,12,True
525423,Lost Creek Summer Junior Open (Jr),2018-08-24 00:00:00,2018-08-26 00:00:00,Boys' 14 Singles - Q,2018-08-26 00:00:00,Final,F,12928461,4030701,Anmay Devaraj,11.24,USA,,,,,254644,Brandon Curiel,8.71,USA,,,,,8.71,True,"[6, 6, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}}",True,10,True
525423,Lost Creek Summer Junior Open (Jr),2018-08-24 00:00:00,2018-08-26 00:00:00,Boys' 14 Singles - Q,2018-08-26 00:00:00,Semifinals,SF,12928462,4030701,Anmay Devaraj,11.24,USA,,,,,244181,Lexian Andrushko,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[2, 2, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}}",True,8,False
525423,Lost Creek Summer Junior Open (Jr),2018-08-24 00:00:00,2018-08-26 00:00:00,Boys' 14 Singles - Q,2018-08-26 00:00:00,,,12928464,4030701,Anmay Devaraj,11.24,USA,,,,,236881,Skye Fischer,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[0, 2, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}}",True,10,True
525423,Lost Creek Summer Junior Open (Jr),2018-08-24 00:00:00,2018-08-26 00:00:00,Boys' 14 Singles - Q,2018-08-26 00:00:00,Round of 16,16,12928468,4030701,Anmay Devaraj,11.24,USA,,,,,223884,Ariaan Ghatate,,USA,,,,,,True,"[6, 6, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 0, 'tiebreak': None, 'winnerTiebreak': None}}",True,10,True
525382,Dripping Springs (TX) HS vs Lake Travis High School - Mixed,2018-08-24 00:00:00,2018-08-24 00:00:00,Boy's Singles,2018-08-24 00:00:00,,,12926282,4030701,Anmay Devaraj,11.24,USA,,,,,106119,Jeffrey Walker,,USA,,,,,,True,"[8, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0]","[None, 0, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 8, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}}",True,5,False
525382,Dripping Springs (TX) HS vs Lake Travis High School - Mixed,2018-08-24 00:00:00,2018-08-24 00:00:00,Boy's Doubles,2018-08-24 00:00:00,,,12926297,4030701,Anmay Devaraj,11.24,USA,1908107,Shriniket maddipatla,,USA,111526,William Gretzinger,,USA,106119,Jeffrey Walker,,USA,,True,"[3, 6, 1, 0, 0, 0]","[6, 1, 0, 0, 0, 0]","[None, None, 10, 0, 0, None]",sanctioned,W,"{'1': {'winner': 3, 'loser': 6, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}, '3': {'winner': 1, 'loser': 0, 'tiebreak': 7, 'winnerTiebreak': 10}}",True,3,False
523467,Georgetown High School  vs Lake Travis High School - Mixed,2018-08-21 00:00:00,2018-08-21 00:00:00,Boy's Doubles,2018-08-21 00:00:00,,,12909627,1908107,Shriniket maddipatla,,USA,4030701,Anmay Devaraj,11.24,USA,246271,Zachary Simon,,USA,157997,Ethan Walters,,USA,,True,"[6, 6, 0, 0, 0, 0]","[3, 2, 0, 0, 0, 0]","[None, None, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 6, 'loser': 3, 'tiebreak': None, 'winnerTiebreak': None}, '2': {'winner': 6, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}}",True,7,False
516235,FST Super Champ Major Zone (SCMZ 12-18),2018-08-18 00:00:00,2018-08-20 00:00:00,Boys' 14 Doubles B,2018-08-20 00:00:00,Final,F,12868871,4030701,Anmay Devaraj,11.24,USA,893627,Nicolas Montoya,,USA,4378661,Thomas Komarek,,USA,254644,Brandon Curiel,8.71,USA,,True,"[8, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]","[None, 0, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 8, 'loser': 2, 'tiebreak': None, 'winnerTiebreak': None}}",True,6,False
516235,FST Super Champ Major Zone (SCMZ 12-18),2018-08-18 00:00:00,2018-08-20 00:00:00,Boys' 14 Doubles B,2018-08-20 00:00:00,Semifinals,SF,12868872,4030701,Anmay Devaraj,11.24,USA,893627,Nicolas Montoya,,USA,3067389,Mahir Khurana,10.99,USA,2612086,Blake Tollen,,USA,10.99,True,"[8, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[None, 0, 0, 0, 0, None]",sanctioned,W,"{'1': {'winner': 8, 'loser': 1, 'tiebreak': None, 'winnerTiebreak': None}}",True,7,False
